timestamp,nopm,tpm
1:NOPM_SAMPLE:,1775486087,340260
1:NOPM_SAMPLE:,1775486088,309240
1:NOPM_SAMPLE:,1775486089,305460
1:NOPM_SAMPLE:,1775486090,217860
1:NOPM_SAMPLE:,1775486091,259320
1:NOPM_SAMPLE:,1775486092,251640
1:NOPM_SAMPLE:,1775486093,253080
1:NOPM_SAMPLE:,1775486094,260940
1:NOPM_SAMPLE:,1775486095,256320
1:NOPM_SAMPLE:,1775486096,227040
1:NOPM_SAMPLE:,1775486097,215100
1:NOPM_SAMPLE:,1775486098,244200
1:NOPM_SAMPLE:,1775486099,262200
1:NOPM_SAMPLE:,1775486100,256020
1:NOPM_SAMPLE:,1775486101,262800
1:NOPM_SAMPLE:,1775486102,252780
1:NOPM_SAMPLE:,1775486103,246600
1:NOPM_SAMPLE:,1775486104,256020
1:NOPM_SAMPLE:,1775486105,267960
1:NOPM_SAMPLE:,1775486106,258900
1:NOPM_SAMPLE:,1775486107,269940
1:NOPM_SAMPLE:,1775486109,251160
1:NOPM_SAMPLE:,1775486110,289860
1:NOPM_SAMPLE:,1775486111,286860
1:NOPM_SAMPLE:,1775486112,250320
1:NOPM_SAMPLE:,1775486113,269400
1:NOPM_SAMPLE:,1775486114,297240
1:NOPM_SAMPLE:,1775486115,206280
1:NOPM_SAMPLE:,1775486116,254040
1:NOPM_SAMPLE:,1775486117,250500
1:NOPM_SAMPLE:,1775486118,219540
1:NOPM_SAMPLE:,1775486119,277860
1:NOPM_SAMPLE:,1775486120,277740
1:NOPM_SAMPLE:,1775486121,244620
1:NOPM_SAMPLE:,1775486122,229920
1:NOPM_SAMPLE:,1775486123,314460
1:NOPM_SAMPLE:,1775486124,275100
1:NOPM_SAMPLE:,1775486125,259080
1:NOPM_SAMPLE:,1775486126,257940
1:NOPM_SAMPLE:,1775486127,223680
1:NOPM_SAMPLE:,1775486128,254280
1:NOPM_SAMPLE:,1775486129,279300
1:NOPM_SAMPLE:,1775486130,273240
1:NOPM_SAMPLE:,1775486131,201900
1:NOPM_SAMPLE:,1775486132,232080
1:NOPM_SAMPLE:,1775486133,250680
1:NOPM_SAMPLE:,1775486134,228720
1:NOPM_SAMPLE:,1775486135,228660
1:NOPM_SAMPLE:,1775486136,263880
1:NOPM_SAMPLE:,1775486137,269400
1:NOPM_SAMPLE:,1775486138,286680
1:NOPM_SAMPLE:,1775486139,240780
1:NOPM_SAMPLE:,1775486140,246240
1:NOPM_SAMPLE:,1775486141,275760
1:NOPM_SAMPLE:,1775486142,249000
1:NOPM_SAMPLE:,1775486143,274320
1:NOPM_SAMPLE:,1775486144,255540
1:NOPM_SAMPLE:,1775486145,230400
1:NOPM_SAMPLE:,1775486146,152580
1:NOPM_SAMPLE:,1775486147,167640
1:NOPM_SAMPLE:,1775486148,317820
1:NOPM_SAMPLE:,1775486149,322200
1:NOPM_SAMPLE:,1775486150,188400
1:NOPM_SAMPLE:,1775486151,307020
1:NOPM_SAMPLE:,1775486152,169620
1:NOPM_SAMPLE:,1775486153,139860
1:NOPM_SAMPLE:,1775486154,339360
1:NOPM_SAMPLE:,1775486155,270840
1:NOPM_SAMPLE:,1775486156,276600
1:NOPM_SAMPLE:,1775486157,237480
1:NOPM_SAMPLE:,1775486158,238380
1:NOPM_SAMPLE:,1775486159,326820
1:NOPM_SAMPLE:,1775486160,285840
1:NOPM_SAMPLE:,1775486161,265860
1:NOPM_SAMPLE:,1775486162,229140
1:NOPM_SAMPLE:,1775486163,249720
1:NOPM_SAMPLE:,1775486164,339300
1:NOPM_SAMPLE:,1775486165,276360
1:NOPM_SAMPLE:,1775486166,249900
