timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 11:26:49,29300959,0,10164042,44521,0,1,1
2026-04-04 11:26:50,29301521,562,10164230,44521,188,1,3
2026-04-04 11:26:51,29305456,3935,10165589,44528,1366,4,5
2026-04-04 11:26:52,29312649,7193,10168072,44540,2495,4,7
2026-04-04 11:26:53,29323472,10823,10171829,44549,3766,8,9
2026-04-04 11:26:54,29337234,13762,10176623,44568,4813,11,12
2026-04-04 11:26:55,29354149,16915,10182486,44592,5887,11,14
2026-04-04 11:26:56,29373318,19169,10189135,44632,6689,15,16
2026-04-04 11:26:57,29394704,21386,10196526,44661,7420,16,18
2026-04-04 11:26:58,29418198,23494,10204679,44694,8186,17,20
2026-04-04 11:26:59,29443778,25580,10213547,44733,8907,19,22
2026-04-04 11:27:00,29471509,27731,10223139,44772,9631,21,24
2026-04-04 11:27:01,29500906,29397,10233353,44816,10258,24,27
2026-04-04 11:27:03,29532182,31276,10244241,44861,10933,23,29
2026-04-04 11:27:04,29568049,35867,10256671,44923,12492,25,32
2026-04-04 11:27:05,29605569,37520,10269698,44981,13085,31,33
2026-04-04 11:27:06,29646195,40626,10283773,45043,14137,29,35
2026-04-04 11:27:07,29688891,42696,10298580,45098,14862,27,37
2026-04-04 11:27:08,29732031,43140,10313525,45162,15009,35,39
2026-04-04 11:27:09,29777021,44990,10329132,45228,15673,38,42
2026-04-04 11:27:10,29824085,47064,10345438,45306,16384,39,44
2026-04-04 11:27:11,29871734,47649,10361985,45385,16626,40,46
2026-04-04 11:27:12,29921336,49602,10379219,45453,17302,46,48
2026-04-04 11:27:13,29972199,50863,10396864,45524,17716,44,50
2026-04-04 11:27:14,30025077,52878,10415202,45593,18407,50,52
2026-04-04 11:27:15,30078947,53870,10433904,45666,18775,51,55
2026-04-04 11:27:17,30133530,54583,10452876,45756,19062,49,57
2026-04-04 11:27:18,30191240,57710,10472874,45853,20095,54,59
2026-04-04 11:27:19,30250649,59409,10493454,45933,20660,56,61
2026-04-04 11:27:20,30311594,60945,10514612,46016,21241,58,63
2026-04-04 11:27:21,30373859,62265,10536223,46117,21712,60,65
