timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 11:34:45,75,0,0,0,0,1,1
2026-04-04 11:34:46,216,141,39,0,39,2,3
2026-04-04 11:34:47,1238,1022,385,1,347,4,5
2026-04-04 11:34:48,3461,2223,1148,6,768,6,7
2026-04-04 11:34:49,7918,4457,2676,18,1540,8,9
2026-04-04 11:34:51,14067,6149,4805,28,2139,11,12
2026-04-04 11:34:52,22390,8323,7689,37,2893,13,14
2026-04-04 11:34:53,32660,10270,11251,52,3577,15,16
2026-04-04 11:34:54,44579,11919,15391,67,4155,16,18
2026-04-04 11:34:55,58418,13839,20179,85,4806,18,20
2026-04-04 11:34:56,73682,15264,25470,105,5311,20,22
2026-04-04 11:34:57,90989,17307,31468,128,6021,20,24
2026-04-04 11:34:58,109748,18759,37948,162,6514,25,26
2026-04-04 11:34:59,129750,20002,44880,201,6971,27,29
2026-04-04 11:35:00,151861,22111,52536,237,7692,30,31
2026-04-04 11:35:01,175482,23621,60704,280,8211,31,33
2026-04-04 11:35:02,200421,24939,69316,330,8662,33,35
2026-04-04 11:35:03,225491,25070,77990,376,8720,36,37
2026-04-04 11:35:04,251894,26403,87147,410,9191,33,39
2026-04-04 11:35:06,280358,28464,97019,451,9913,40,43
2026-04-04 11:35:07,309712,29354,107178,485,10193,41,44
2026-04-04 11:35:08,340927,31215,117988,526,10851,42,46
2026-04-04 11:35:09,371687,30760,128639,569,10694,45,48
2026-04-04 11:35:10,403382,31695,139647,626,11065,45,50
2026-04-04 11:35:11,435890,32508,150920,684,11331,49,52
2026-04-04 11:35:12,469356,33466,162509,739,11644,51,55
2026-04-04 11:35:13,504068,34712,174553,784,12089,52,57
2026-04-04 11:35:14,539816,35748,186956,833,12452,57,59
2026-04-04 11:35:15,576760,36944,199776,874,12861,55,61
2026-04-04 11:35:16,615689,38929,213261,936,13547,57,63
2026-04-04 11:35:17,656479,40790,227404,1001,14208,57,66
2026-04-04 11:35:19,699750,43271,242370,1077,15042,61,66
2026-04-04 11:35:20,740879,41129,256661,1144,14358,64,66
2026-04-04 11:35:21,783949,43070,271604,1223,15022,65,66
2026-04-04 11:35:22,828771,44822,287150,1285,15608,62,66
2026-04-04 11:35:23,873485,44714,302687,1350,15602,63,66
2026-04-04 11:35:24,919069,45584,318481,1423,15867,65,66
2026-04-04 11:35:25,964604,45535,334301,1517,15914,61,66
2026-04-04 11:35:26,1012443,47839,350872,1602,16656,64,66
