timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-05 01:20:41,26,0,0,0,0,1,1,0,0,0,0,0
2026-04-05 01:20:42,163,137,41,0,41,2,3,0,0,0,0,40
2026-04-05 01:20:43,958,795,313,2,274,4,5,0,0,0,0,167
2026-04-05 01:20:44,2813,1855,960,4,649,6,7,0,0,0,0,569
2026-04-05 01:20:45,6059,3246,2076,12,1124,8,9,0,0,0,0,1048
2026-04-05 01:20:46,11176,5117,3855,20,1787,11,12,0,0,0,0,1613
2026-04-05 01:20:47,17809,6633,6145,31,2301,13,14,0,0,0,0,2633
2026-04-05 01:20:48,26148,8339,9043,43,2910,15,16,0,0,0,0,3856
2026-04-05 01:20:50,35924,9776,12432,51,3397,15,18,0,0,0,0,3611
2026-04-05 01:20:51,46969,11045,16262,70,3849,18,20,0,0,0,0,7104
2026-04-05 01:20:52,59029,12060,20456,87,4211,20,22,0,0,0,0,5827
2026-04-05 01:20:53,72653,13624,25183,104,4744,23,24,0,0,0,0,7452
2026-04-05 01:20:54,87831,15178,30454,124,5291,26,27,0,0,0,0,10461
2026-04-05 01:20:55,104755,16924,36309,152,5883,26,29,0,0,0,0,15662
2026-04-05 01:20:56,121643,16888,42141,190,5870,27,31,0,0,0,0,19530
2026-04-05 01:20:57,139249,17606,48234,215,6118,32,33,0,0,0,0,24837
2026-04-05 01:20:58,158622,19373,54944,246,6741,33,35,0,0,0,0,30689
2026-04-05 01:20:59,179936,21314,62334,285,7429,32,38,0,0,0,0,37074
2026-04-05 01:21:00,202067,22131,69998,319,7698,37,40,0,0,0,0,43651
2026-04-05 01:21:01,225563,23496,78140,359,8182,39,42,0,0,0,0,50610
2026-04-05 01:21:03,250519,24956,86807,399,8707,42,44,0,0,0,0,57460
2026-04-05 01:21:04,276118,25599,95670,447,8911,42,46,0,0,0,0,64946
2026-04-05 01:21:05,302787,26669,104903,494,9280,46,48,0,0,0,0,72803
2026-04-05 01:21:06,329924,27137,114330,536,9469,46,51,0,0,0,0,80733
2026-04-05 01:21:07,352275,22351,122075,571,7780,51,53,10088,10088,0,0,87101
2026-04-05 01:21:08,370903,18628,128533,599,6486,53,55,41251,31163,0,0,92214
2026-04-05 01:21:09,388340,17437,134571,623,6062,55,57,81251,40000,0,0,96972
2026-04-05 01:21:10,407732,19392,141277,654,6737,58,59,101251,20000,0,0,102222
2026-04-05 01:21:11,427848,20116,148248,683,7000,60,61,141251,40000,0,0,107694
2026-04-05 01:21:12,446123,18275,154570,716,6355,61,64,181251,40000,0,0,112535
2026-04-05 01:21:13,465594,19471,161310,742,6766,65,66,201280,20029,0,0,117695
2026-04-05 01:21:15,484555,18961,167874,776,6598,64,66,241302,40022,0,0,121586
2026-04-05 01:21:16,503682,19127,174524,811,6685,62,66,261303,20001,0,0,126556
2026-04-05 01:21:17,522786,19104,181162,835,6662,65,66,301303,40000,0,0,131432
2026-04-05 01:21:18,543284,20498,188275,860,7138,56,66,341303,40000,0,0,136781
2026-04-05 01:21:19,562471,19187,194914,889,6668,65,66,361303,20000,0,0,141553
2026-04-05 01:21:20,582894,20423,202001,916,7114,65,66,401303,40000,0,0,146689
2026-04-05 01:21:21,603231,20337,209074,940,7097,64,66,421318,20015,0,0,151802
2026-04-05 01:21:22,622676,19445,215853,970,6809,56,66,461353,40035,0,0,156613
2026-04-05 01:21:23,642311,19635,222627,1003,6807,59,66,481375,20022,0,0,161358
2026-04-05 01:21:24,662953,20642,229748,1051,7169,65,66,521387,40012,0,0,166437
2026-04-05 01:21:25,681754,18801,236271,1089,6561,64,66,561387,40000,0,0,170825
2026-04-05 01:21:26,704303,22549,244080,1121,7841,63,66,581387,20000,0,0,174735
2026-04-05 01:21:28,723707,19404,250823,1148,6770,64,66,601387,20000,0,0,179213
2026-04-05 01:21:29,744627,20920,258081,1184,7294,62,66,641387,40000,0,0,184101
2026-04-05 01:21:30,767189,22562,265904,1211,7850,65,66,681400,40013,0,0,189475
2026-04-05 01:21:31,788393,21204,273255,1234,7374,64,66,701411,20011,0,0,194392
2026-04-05 01:21:32,810484,22091,280938,1268,7717,63,66,741946,40535,0,0,199590
2026-04-05 01:21:33,833668,23184,288988,1304,8086,65,66,764829,22883,0,0,204995
2026-04-05 01:21:34,855665,21997,296674,1327,7709,65,66,797349,32520,0,0,210039
2026-04-05 01:21:35,875842,20177,303649,1354,7002,64,66,817355,20006,0,0,212426
2026-04-05 01:21:36,898127,22285,311379,1383,7759,64,66,858209,40854,0,0,217570
2026-04-05 01:21:37,918181,20054,318315,1410,6963,64,66,878209,20000,0,0,221952
2026-04-05 01:21:38,940769,22588,326148,1442,7865,59,66,918217,40008,0,0,225062
2026-04-05 01:21:40,960103,19334,332867,1467,6744,64,66,940467,22250,0,0,226765
2026-04-05 01:21:41,982126,22023,340477,1512,7655,65,66,980514,40047,0,0,229619
2026-04-05 01:21:42,1002272,20146,347433,1549,6993,65,66,1000534,20020,0,0,233838
2026-04-05 01:21:43,1023600,21328,354842,1587,7447,64,66,1039084,38550,0,0,236076
2026-04-05 01:21:44,1043670,20070,361787,1621,6979,63,66,1059116,20032,0,0,237829
2026-04-05 01:21:45,1064543,20873,369041,1649,7282,64,66,1092720,33604,0,0,239629
2026-04-05 01:21:46,1084660,20117,376038,1682,7030,64,66,1136538,43818,0,0,241082
2026-04-05 01:21:47,1105825,21165,383386,1719,7385,64,66,1148010,11472,0,0,242763
2026-04-05 01:21:48,1128297,22472,391203,1753,7851,64,66,1194325,46315,0,0,242283
2026-04-05 01:21:49,1149153,20856,398421,1779,7244,62,66,1222716,28391,0,0,243692
2026-04-05 01:21:50,1171110,21957,406008,1813,7621,65,66,1249592,26876,0,0,245320
2026-04-05 01:21:52,1191526,20416,413136,1844,7159,55,66,1286449,36857,0,0,243745
2026-04-05 01:21:53,1213563,22037,420745,1873,7638,64,66,1315735,29286,0,0,242379
2026-04-05 01:21:54,1234654,21091,428073,1898,7353,63,66,1342424,26689,0,0,240544
2026-04-05 01:21:55,1256134,21480,435507,1927,7463,58,66,1369963,27539,0,0,241574
2026-04-05 01:21:56,1277216,21082,442820,1956,7342,65,66,1399677,29714,0,0,242396
2026-04-05 01:21:57,1298538,21322,450253,1982,7459,65,66,1427134,27457,0,0,243181
