timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 14:38:06,174,0,1,0,0,2,1
2026-04-04 14:38:08,252,78,19,0,18,3,3
2026-04-04 14:38:09,929,677,245,2,228,5,5
2026-04-04 14:38:10,2157,1228,663,2,418,7,7
2026-04-04 14:38:11,3834,1677,1239,4,578,9,9
2026-04-04 14:38:12,5766,1932,1905,4,666,12,12
2026-04-04 14:38:13,8052,2286,2691,11,793,14,14
2026-04-04 14:38:14,10507,2455,3535,16,849,16,16
2026-04-04 14:38:15,13404,2897,4522,24,995,18,18
2026-04-04 14:38:16,16443,3039,5569,26,1049,20,20
2026-04-04 14:38:17,19358,2915,6581,27,1013,21,22
2026-04-04 14:38:18,22619,3261,7703,32,1127,24,24
2026-04-04 14:38:19,25820,3201,8811,40,1116,26,26
2026-04-04 14:38:20,28930,3110,9891,42,1082,29,29
2026-04-04 14:38:21,32364,3434,11079,45,1191,31,31
2026-04-04 14:38:22,36077,3713,12364,47,1287,33,33
2026-04-04 14:38:23,39704,3627,13616,52,1257,35,35
2026-04-04 14:38:25,43414,3710,14894,61,1287,37,37
2026-04-04 14:38:26,47340,3926,16249,63,1357,39,39
2026-04-04 14:38:27,51132,3792,17554,70,1312,41,41
2026-04-04 14:38:28,54601,3469,18762,72,1210,42,43
2026-04-04 14:38:29,58487,3886,20097,80,1343,45,46
2026-04-04 14:38:30,61951,3464,21300,91,1214,48,48
2026-04-04 14:38:31,65728,3777,22598,98,1305,50,50
2026-04-04 14:38:32,69590,3862,23934,103,1341,52,52
2026-04-04 14:38:33,73338,3748,25230,109,1302,54,54
2026-04-04 14:38:34,77009,3671,26500,115,1276,56,56
2026-04-04 14:38:35,80778,3769,27804,124,1313,58,58
2026-04-04 14:38:36,84890,4112,29204,134,1410,61,61
2026-04-04 14:38:37,88951,4061,30610,140,1412,63,63
2026-04-04 14:38:38,92757,3806,31916,145,1311,65,65
2026-04-04 14:38:40,96634,3877,33250,149,1338,66,66
2026-04-04 14:38:41,100293,3659,34537,156,1294,66,66
2026-04-04 14:38:42,104568,4275,35985,162,1454,66,66
2026-04-04 14:38:43,108363,3795,37308,166,1327,66,66
2026-04-04 14:38:44,112250,3887,38650,173,1349,66,66
2026-04-04 14:38:45,115993,3743,39960,182,1319,66,66
2026-04-04 14:38:46,119850,3857,41272,192,1322,66,66
2026-04-04 14:38:47,123574,3724,42565,195,1296,66,66
2026-04-04 14:38:48,127341,3767,43883,199,1322,66,66
2026-04-04 14:38:49,131171,3830,45202,208,1328,66,66
2026-04-04 14:38:50,134960,3789,46524,212,1326,63,66
2026-04-04 14:38:51,138547,3587,47766,217,1247,66,66
2026-04-04 14:38:52,142286,3739,49062,224,1303,66,66
2026-04-04 14:38:53,146085,3799,50390,225,1329,66,66
2026-04-04 14:38:54,150217,4132,51800,234,1419,66,66
2026-04-04 14:38:56,153951,3734,53096,241,1303,65,66
2026-04-04 14:38:57,157540,3589,54351,244,1258,66,66
2026-04-04 14:38:58,161245,3705,55637,247,1289,66,66
2026-04-04 14:38:59,165008,3763,56939,258,1313,66,66
2026-04-04 14:39:00,169107,4099,58349,262,1414,66,66
2026-04-04 14:39:01,172952,3845,59706,267,1362,66,67
2026-04-04 14:39:02,176927,3975,61048,273,1348,66,66
2026-04-04 14:39:03,180970,4043,62450,282,1411,66,66
