timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 14:28:40,174,0,0,0,0,2,1
2026-04-04 14:28:41,260,86,24,0,24,3,3
2026-04-04 14:28:42,900,640,236,0,212,5,5
2026-04-04 14:28:43,2000,1100,614,4,382,8,8
2026-04-04 14:28:44,3642,1642,1175,4,561,9,9
2026-04-04 14:28:45,5584,1942,1842,6,669,12,12
2026-04-04 14:28:46,7836,2252,2608,15,775,14,14
2026-04-04 14:28:47,10416,2580,3482,24,883,16,16
2026-04-04 14:28:48,12827,2411,4324,24,842,18,18
2026-04-04 14:28:49,15647,2820,5296,27,975,20,20
2026-04-04 14:28:50,18901,3254,6410,35,1122,22,22
2026-04-04 14:28:51,21856,2955,7437,39,1031,24,24
2026-04-04 14:28:52,25257,3401,8608,43,1175,26,26
2026-04-04 14:28:53,28461,3204,9718,45,1112,28,29
2026-04-04 14:28:55,32100,3639,10967,51,1255,30,31
2026-04-04 14:28:56,35741,3641,12218,58,1258,33,33
2026-04-04 14:28:57,39495,3754,13508,62,1294,35,35
2026-04-04 14:28:58,43128,3633,14757,69,1256,37,37
2026-04-04 14:28:59,46860,3732,16047,74,1295,39,39
2026-04-04 14:29:00,50461,3601,17278,79,1236,41,41
2026-04-04 14:29:01,54075,3614,18514,91,1248,43,43
2026-04-04 14:29:02,57990,3915,19859,94,1348,46,46
2026-04-04 14:29:03,61838,3848,21179,98,1324,48,48
2026-04-04 14:29:04,65568,3730,22460,108,1291,50,50
2026-04-04 14:29:05,69385,3817,23775,113,1320,47,52
2026-04-04 14:29:06,72976,3591,25019,118,1249,54,54
2026-04-04 14:29:07,76638,3662,26274,127,1264,56,56
2026-04-04 14:29:08,80261,3623,27535,132,1266,57,58
2026-04-04 14:29:09,83922,3661,28806,134,1273,58,60
2026-04-04 14:29:11,87647,3725,30079,143,1282,63,63
2026-04-04 14:29:12,91452,3805,31391,153,1322,63,65
2026-04-04 14:29:13,95295,3843,32738,156,1350,66,66
2026-04-04 14:29:14,98920,3625,33990,159,1255,66,66
2026-04-04 14:29:15,102455,3535,35200,170,1221,66,66
2026-04-04 14:29:16,106200,3745,36503,176,1309,66,66
2026-04-04 14:29:17,109693,3493,37717,183,1221,66,66
2026-04-04 14:29:18,113691,3998,39090,189,1379,66,66
2026-04-04 14:29:19,117319,3628,40346,198,1265,66,66
2026-04-04 14:29:20,121203,3884,41691,205,1352,66,66
2026-04-04 14:29:21,124888,3685,42956,215,1275,66,66
2026-04-04 14:29:22,128766,3878,44306,227,1362,66,66
2026-04-04 14:29:23,132694,3928,45647,235,1349,66,66
2026-04-04 14:29:24,136627,3933,47008,238,1364,66,66
2026-04-04 14:29:26,140343,3716,48312,243,1309,66,66
2026-04-04 14:29:27,144324,3981,49674,250,1369,66,66
2026-04-04 14:29:28,148003,3679,50945,254,1275,66,66
2026-04-04 14:29:29,151783,3780,52270,255,1326,66,66
2026-04-04 14:29:30,155740,3957,53651,261,1387,66,66
2026-04-04 14:29:31,159536,3796,54946,264,1298,66,67
2026-04-04 14:29:32,163269,3733,56242,269,1301,66,66
2026-04-04 14:29:33,167024,3755,57544,272,1305,66,66
2026-04-04 14:29:34,170728,3704,58830,278,1292,65,66
2026-04-04 14:29:35,174517,3789,60152,286,1330,66,66
2026-04-04 14:29:36,178250,3733,61440,294,1296,66,66
2026-04-04 14:29:37,181882,3632,62693,299,1258,65,66
2026-04-04 14:29:38,185649,3767,64012,306,1326,66,66
2026-04-04 14:29:39,189430,3781,65307,307,1296,66,66
2026-04-04 14:29:40,193176,3746,66617,312,1315,66,66
2026-04-04 14:29:42,197174,3998,68000,318,1389,66,66
2026-04-04 14:29:43,200805,3631,69254,323,1259,66,66
2026-04-04 14:29:44,204662,3857,70587,330,1340,66,66
2026-04-04 14:29:45,208526,3864,71921,332,1336,66,66
2026-04-04 14:29:46,212306,3780,73230,336,1313,66,66
2026-04-04 14:29:47,216277,3971,74604,341,1379,66,67
2026-04-04 14:29:48,220230,3953,75966,344,1365,66,66
2026-04-04 14:29:49,224061,3831,77287,351,1328,66,66
2026-04-04 14:29:50,228084,4023,78674,356,1392,66,66
2026-04-04 14:29:51,231942,3858,80005,362,1337,66,66
2026-04-04 14:29:52,235522,3580,81276,366,1275,66,66
2026-04-04 14:29:53,239311,3789,82569,368,1295,66,66
2026-04-04 14:29:54,243276,3965,83940,375,1378,66,66
2026-04-04 14:29:55,246787,3511,85166,382,1233,66,66
2026-04-04 14:29:56,250635,3848,86506,384,1342,66,66
2026-04-04 14:29:58,254402,3767,87807,393,1310,66,66
2026-04-04 14:29:59,258281,3879,89141,405,1346,66,66
2026-04-04 14:30:00,262075,3794,90445,412,1311,66,66
2026-04-04 14:30:01,265861,3786,91754,422,1319,66,66
2026-04-04 14:30:02,269679,3818,93077,427,1328,66,66
