timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 10:41:39,30,0,0,0,0,3,2
2026-04-04 10:41:41,127,97,27,0,27,3,3
2026-04-04 10:41:42,797,670,253,0,226,5,5
2026-04-04 10:41:43,2546,1749,851,2,600,7,7
2026-04-04 10:41:44,5462,2916,1850,5,1002,8,9
2026-04-04 10:41:45,9630,4168,3286,14,1445,11,12
2026-04-04 10:41:46,15121,5491,5188,16,1904,14,14
2026-04-04 10:41:47,22057,6936,7590,26,2412,16,16
2026-04-04 10:41:48,30439,8382,10480,35,2899,17,18
2026-04-04 10:41:49,40280,9841,13889,51,3425,19,20
2026-04-04 10:41:50,51547,11267,17765,67,3892,22,22
2026-04-04 10:41:51,64196,12649,22150,85,4403,24,24
2026-04-04 10:41:52,77901,13705,26902,104,4771,25,26
2026-04-04 10:41:53,93003,15102,32118,132,5244,29,29
2026-04-04 10:41:54,109633,16630,37878,161,5789,30,31
2026-04-04 10:41:55,127027,17394,43918,179,6058,32,34
2026-04-04 10:41:57,146009,18982,50455,214,6572,34,35
2026-04-04 10:41:58,166312,20303,57488,240,7059,37,37
2026-04-04 10:41:59,187618,21306,64869,273,7414,37,39
2026-04-04 10:42:00,211030,23412,72989,301,8148,41,41
2026-04-04 10:42:01,235697,24667,81531,340,8581,42,44
2026-04-04 10:42:02,260618,24921,90150,379,8658,46,46
2026-04-04 10:42:03,286662,26044,99169,419,9059,48,48
2026-04-04 10:42:04,313449,26787,108489,474,9375,49,50
2026-04-04 10:42:05,342587,29138,118578,513,10128,50,52
2026-04-04 10:42:06,372374,29787,128933,554,10396,52,54
2026-04-04 10:42:07,402530,30156,139415,599,10527,54,57
2026-04-04 10:42:08,432236,29706,149717,646,10349,58,59
2026-04-04 10:42:09,463290,31054,160492,688,10817,57,62
2026-04-04 10:42:11,495614,32324,171653,758,11231,59,63
2026-04-04 10:42:12,528861,33247,183139,813,11541,64,65
2026-04-04 10:42:13,562855,33994,194906,864,11818,60,66
2026-04-04 10:42:14,597497,34642,206926,911,12067,63,66
2026-04-04 10:42:15,633188,35691,219298,971,12432,64,66
2026-04-04 10:42:16,668876,35688,231732,1022,12485,66,66
2026-04-04 10:42:17,703587,34711,243760,1076,12082,66,66
2026-04-04 10:42:18,740901,37314,256662,1135,12961,66,66
2026-04-04 10:42:19,778898,37997,269824,1190,13217,64,66
2026-04-04 10:42:20,816002,37104,282690,1241,12917,66,66
2026-04-04 10:42:21,853720,37718,295764,1312,13145,64,66
2026-04-04 10:42:22,891761,38041,308948,1371,13243,65,66
2026-04-04 10:42:24,929757,37996,322132,1422,13235,63,66
2026-04-04 10:42:25,968444,38687,335525,1493,13464,63,66
2026-04-04 10:42:26,1006624,38180,348767,1551,13300,65,66
2026-04-04 10:42:27,1045869,39245,362371,1622,13675,64,66
2026-04-04 10:42:28,1085248,39379,376012,1695,13714,61,66
2026-04-04 10:42:29,1123825,38577,389450,1744,13487,66,66
2026-04-04 10:42:30,1161923,38098,402620,1790,13216,61,66
2026-04-04 10:42:31,1202493,40570,416712,1851,14153,62,66
2026-04-04 10:42:32,1243718,41225,430955,1925,14317,63,66
2026-04-04 10:42:33,1285143,41425,445349,1988,14457,64,66
2026-04-04 10:42:34,1325627,40484,459400,2048,14111,61,66
2026-04-04 10:42:36,1366532,40905,473581,2109,14242,60,67
2026-04-04 10:42:37,1407516,40984,487791,2169,14270,64,66
2026-04-04 10:42:38,1448357,40841,501956,2243,14239,64,66
2026-04-04 10:42:39,1485157,36800,514725,2305,12831,63,66
2026-04-04 10:42:40,1519639,34482,526697,2356,12023,65,66
2026-04-04 10:42:41,1556022,36383,539336,2414,12697,66,66
2026-04-04 10:42:42,1589979,33957,551099,2463,11812,44,66
2026-04-04 10:42:43,1623114,33135,562545,2502,11485,65,66
2026-04-04 10:42:44,1658380,35266,574752,2564,12269,61,66
2026-04-04 10:42:45,1696256,37876,587892,2614,13190,63,66
2026-04-04 10:42:46,1734019,37763,600993,2681,13168,60,66
2026-04-04 10:42:47,1772617,38598,614350,2731,13407,63,67
2026-04-04 10:42:49,1811616,38999,627910,2792,13621,63,66
2026-04-04 10:42:50,1850243,38627,641323,2851,13472,61,66
2026-04-04 10:42:51,1889427,39184,654931,2904,13661,62,66
2026-04-04 10:42:52,1928546,39119,668480,2972,13617,60,66
2026-04-04 10:42:53,1968095,39549,682210,3027,13785,64,66
2026-04-04 10:42:54,2005291,37196,695131,3076,12970,66,66
2026-04-04 10:42:55,2040993,35702,707508,3149,12450,66,66
2026-04-04 10:42:56,2076749,35756,719885,3218,12446,62,66
2026-04-04 10:42:57,2115382,38633,733235,3274,13406,64,66
2026-04-04 10:42:58,2154579,39197,746829,3330,13650,66,66
2026-04-04 10:42:59,2193726,39147,760392,3393,13626,65,67
2026-04-04 10:43:01,2232561,38835,773878,3448,13541,63,66
2026-04-04 10:43:02,2272561,40000,787730,3524,13928,65,66
2026-04-04 10:43:03,2312941,40380,801715,3587,14048,62,66
2026-04-04 10:43:04,2353640,40699,815836,3649,14183,57,66
2026-04-04 10:43:05,2393778,40138,829793,3709,14017,63,66
2026-04-04 10:43:06,2434258,40480,843873,3765,14136,60,66
2026-04-04 10:43:07,2471923,37665,856985,3816,13163,66,66
2026-04-04 10:43:08,2509434,37511,869978,3885,13062,66,66
2026-04-04 10:43:09,2542116,32682,881275,3937,11349,65,66
2026-04-04 10:43:10,2575805,33689,892995,3986,11769,66,66
2026-04-04 10:43:11,2613011,37206,905851,4047,12917,65,66
2026-04-04 10:43:12,2650864,37853,918992,4089,13183,64,66
2026-04-04 10:43:14,2688173,37309,931949,4148,13016,64,67
2026-04-04 10:43:15,2725402,37229,944859,4197,12959,63,66
2026-04-04 10:43:16,2764001,38599,958243,4255,13442,65,66
2026-04-04 10:43:17,2801845,37844,971392,4295,13189,60,66
2026-04-04 10:43:18,2840642,38797,984862,4351,13526,65,66
2026-04-04 10:43:19,2879435,38793,998297,4423,13507,61,66
2026-04-04 10:43:20,2914386,34951,1010475,4465,12220,66,66
2026-04-04 10:43:21,2947640,33254,1021997,4518,11575,66,66
2026-04-04 10:43:22,2981517,33877,1033720,4589,11794,53,66
2026-04-04 10:43:23,3017996,36479,1046330,4641,12662,62,66
2026-04-04 10:43:24,3056211,38215,1059581,4698,13308,59,66
2026-04-04 10:43:25,3094572,38361,1072895,4770,13386,65,67
2026-04-04 10:43:27,3131442,36870,1085711,4822,12868,56,66
2026-04-04 10:43:28,3170022,38580,1099081,4869,13417,62,66
2026-04-04 10:43:29,3208185,38163,1112342,4935,13327,62,66
2026-04-04 10:43:30,3246213,38028,1125546,4996,13265,59,66
2026-04-04 10:43:31,3284248,38035,1138774,5043,13275,63,66
2026-04-04 10:43:32,3322202,37954,1151967,5096,13246,59,66
2026-04-04 10:43:33,3357492,35290,1164261,5148,12346,66,66
2026-04-04 10:43:34,3391021,33529,1175843,5205,11639,66,66
2026-04-04 10:43:35,3425618,34597,1187880,5254,12086,66,66
2026-04-04 10:43:36,3462966,37348,1200751,5332,12949,66,66
2026-04-04 10:43:37,3502082,39116,1214344,5375,13636,62,66
2026-04-04 10:43:38,3539015,36933,1227147,5431,12859,62,66
2026-04-04 10:43:40,3575441,36426,1239788,5484,12694,58,66
2026-04-04 10:43:41,3613115,37674,1252876,5544,13148,65,66
2026-04-04 10:43:42,3650995,37880,1266041,5590,13211,65,66
2026-04-04 10:43:43,3688081,37086,1278930,5651,12950,62,66
2026-04-04 10:43:44,3724949,36868,1291736,5715,12870,65,66
2026-04-04 10:43:45,3762077,37128,1304663,5770,12982,66,66
2026-04-04 10:43:46,3796603,34526,1316632,5832,12031,66,66
2026-04-04 10:43:47,3831491,34888,1328741,5884,12161,66,66
2026-04-04 10:43:48,3866695,35204,1340933,5940,12248,66,66
2026-04-04 10:43:49,3905115,38420,1354236,5993,13356,65,66
2026-04-04 10:43:50,3944105,38990,1367762,6068,13601,60,66
2026-04-04 10:43:51,3983847,39742,1381518,6130,13818,63,67
2026-04-04 10:43:53,4023976,40129,1395458,6186,13996,65,66
2026-04-04 10:43:54,4063695,39719,1409222,6247,13825,65,66
2026-04-04 10:43:55,4103519,39824,1423061,6312,13904,66,66
2026-04-04 10:43:56,4143030,39511,1436761,6377,13765,64,66
2026-04-04 10:43:57,4183709,40679,1450855,6433,14150,59,66
2026-04-04 10:43:58,4221485,37776,1464003,6504,13219,66,66
2026-04-04 10:43:59,4256502,35017,1476162,6550,12205,66,66
2026-04-04 10:44:00,4292042,35540,1488470,6606,12364,66,66
2026-04-04 10:44:01,4328608,36566,1501113,6657,12694,62,66
2026-04-04 10:44:02,4368701,40093,1515028,6708,13966,59,66
2026-04-04 10:44:03,4409106,40405,1529017,6781,14062,64,67
2026-04-04 10:44:05,4450279,41173,1543280,6848,14330,60,66
2026-04-04 10:44:06,4491185,40906,1557476,6906,14254,62,66
2026-04-04 10:44:07,4532429,41244,1571810,6961,14389,64,66
2026-04-04 10:44:08,4573067,40638,1585915,7025,14169,65,66
2026-04-04 10:44:09,4614270,41203,1600179,7104,14343,58,66
2026-04-04 10:44:10,4655366,41096,1614428,7169,14314,63,66
2026-04-04 10:44:11,4691778,36412,1627100,7230,12733,66,66
2026-04-04 10:44:12,4728516,36738,1639882,7260,12812,66,66
2026-04-04 10:44:13,4764808,36292,1652482,7322,12662,66,66
2026-04-04 10:44:14,4804098,39290,1666040,7403,13639,63,66
2026-04-04 10:44:15,4845152,41054,1680297,7478,14332,62,66
2026-04-04 10:44:16,4886334,41182,1694581,7543,14349,62,66
2026-04-04 10:44:18,4926922,40588,1708699,7617,14192,57,66
2026-04-04 10:44:19,4968636,41714,1723150,7677,14511,62,66
2026-04-04 10:44:20,5009069,40433,1737202,7752,14127,66,66
2026-04-04 10:44:21,5049987,40918,1751364,7824,14234,65,66
2026-04-04 10:44:22,5091420,41433,1765718,7897,14427,63,66
2026-04-04 10:44:23,5130231,38811,1779212,7944,13541,66,66
2026-04-04 10:44:24,5166860,36629,1791900,8014,12758,66,66
2026-04-04 10:44:25,5203381,36521,1804582,8072,12740,66,66
2026-04-04 10:44:26,5239475,36094,1817076,8125,12547,66,66
2026-04-04 10:44:27,5273994,34519,1829041,8181,12021,64,66
2026-04-04 10:44:28,5313129,39135,1842572,8257,13607,62,66
2026-04-04 10:44:29,5350909,37780,1855721,8309,13201,53,67
2026-04-04 10:44:31,5389335,38426,1869034,8372,13376,63,66
2026-04-04 10:44:32,5427491,38156,1882310,8437,13341,63,66
2026-04-04 10:44:33,5465102,37611,1895351,8492,13096,64,66
2026-04-04 10:44:34,5503886,38784,1908812,8538,13507,64,66
2026-04-04 10:44:35,5544008,40122,1922694,8598,13942,62,66
2026-04-04 10:44:36,5580934,36926,1935580,8662,12950,66,66
2026-04-04 10:44:37,5616276,35342,1947848,8708,12314,66,66
2026-04-04 10:44:38,5651464,35188,1960063,8755,12262,66,66
2026-04-04 10:44:39,5686224,34760,1972120,8816,12118,66,66
2026-04-04 10:44:40,5720117,33893,1983836,8877,11777,61,66
2026-04-04 10:44:41,5758735,38618,1997258,8933,13478,58,66
2026-04-04 10:44:42,5798026,39291,2010868,8986,13663,60,66
2026-04-04 10:44:44,5837250,39224,2024482,9053,13681,60,66
2026-04-04 10:44:45,5876304,39054,2038066,9112,13643,63,66
