timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-06 04:54:22,23,0,0,0,0,2,1,187,0,0,0,0
2026-04-06 04:54:23,89,66,18,0,18,3,3,187,0,0,0,0
2026-04-06 04:54:24,772,683,248,0,230,5,5,1052,865,0,0,0
2026-04-06 04:54:25,2448,1676,823,3,578,7,7,1052,0,0,0,0
2026-04-06 04:54:26,5334,2886,1815,9,998,9,9,1052,0,0,0,0
2026-04-06 04:54:27,9798,4464,3337,18,1531,12,12,1052,0,0,0,0
2026-04-06 04:54:29,14902,5104,5103,26,1774,14,14,1052,0,0,0,0
2026-04-06 04:54:30,21520,6618,7394,36,2301,16,16,1052,0,0,0,0
2026-04-06 04:54:31,29587,8067,10196,44,2810,18,18,1052,0,0,0,0
2026-04-06 04:54:32,39289,9702,13554,60,3374,20,20,1052,0,0,0,0
2026-04-06 04:54:33,50413,11124,17413,77,3876,20,22,1052,0,0,0,0
2026-04-06 04:54:34,62989,12576,21774,103,4387,23,24,1052,0,0,0,0
2026-04-06 04:54:35,77164,14175,26687,120,4930,25,27,1052,0,0,0,0
2026-04-06 04:54:36,92540,15376,32031,144,5368,26,29,1052,0,0,0,0
2026-04-06 04:54:37,109485,16945,37886,172,5883,30,31,1052,0,0,0,0
2026-04-06 04:54:38,127420,17935,44099,188,6229,32,33,1052,0,0,0,0
2026-04-06 04:54:39,146262,18842,50641,212,6566,35,35,1052,0,0,0,0
2026-04-06 04:54:40,166478,20216,57625,256,7028,37,37,1052,0,0,0,0
2026-04-06 04:54:42,188028,21550,65104,300,7523,38,40,1422,370,0,0,0
2026-04-06 04:54:43,211165,23137,73098,331,8025,39,42,1832,410,0,0,0
2026-04-06 04:54:44,235481,24316,81498,369,8438,43,44,2782,950,0,0,0
2026-04-06 04:54:45,260537,25056,90186,410,8729,44,46,3322,540,0,0,0
2026-04-06 04:54:46,286891,26354,99310,450,9164,47,48,3892,570,0,0,0
2026-04-06 04:54:47,314670,27779,108950,492,9682,50,50,4532,640,0,0,0
2026-04-06 04:54:48,343997,29327,119115,538,10211,51,53,5202,670,0,0,0
2026-04-06 04:54:49,374923,30926,129801,594,10742,54,55,5942,740,0,0,0
2026-04-06 04:54:50,406073,31150,140595,642,10842,53,57,6712,770,0,0,0
