timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-05 12:34:20,26,0,0,0,0,2,1,184,0,0,0,0
2026-04-05 12:34:21,110,84,24,0,24,3,3,211,27,0,0,0
2026-04-05 12:34:22,703,593,227,0,203,4,5,1732,1521,0,0,0
2026-04-05 12:34:23,2622,1919,877,6,656,7,7,1732,0,0,0,0
2026-04-05 12:34:24,5503,2881,1876,6,999,8,9,1732,0,0,0,0
2026-04-05 12:34:25,9637,4134,3308,11,1437,12,12,1732,0,0,0,0
2026-04-05 12:34:27,15274,5637,5260,20,1961,14,14,1732,0,0,0,0
2026-04-05 12:34:28,22221,6947,7674,31,2425,14,16,1732,0,0,0,0
2026-04-05 12:34:29,30607,8386,10575,43,2913,18,18,1732,0,0,0,0
2026-04-05 12:34:30,40413,9806,13991,60,3433,20,20,1732,0,0,0,0
2026-04-05 12:34:31,51729,11316,17905,79,3933,22,22,1732,0,0,0,0
2026-04-05 12:34:32,64722,12993,22424,91,4531,23,24,1732,0,0,0,0
2026-04-05 12:34:33,78868,14146,27309,117,4911,26,27,2568,836,0,0,0
2026-04-05 12:34:34,94208,15340,32627,138,5339,28,29,3104,536,0,0,0
2026-04-05 12:34:35,110651,16443,38348,169,5752,28,31,3708,604,0,0,0
2026-04-05 12:34:36,129274,18623,44789,196,6468,32,33,4412,704,0,0,0
2026-04-05 12:34:37,148921,19647,51620,225,6860,35,35,5216,804,0,0,0
2026-04-05 12:34:38,169995,21074,58951,263,7369,36,37,6084,868,0,0,0
2026-04-05 12:34:39,191709,21714,66468,294,7548,38,40,7052,968,0,0,0
2026-04-05 12:34:41,214644,22935,74431,329,7998,40,42,8120,1068,0,0,0
2026-04-05 12:34:42,239088,24444,82911,368,8519,40,44,9288,1168,0,0,0
2026-04-05 12:34:43,264271,25183,91656,398,8775,41,46,10556,1268,0,0,0
2026-04-05 12:34:44,290306,26035,100693,444,9083,41,48,11960,1404,0,0,0
2026-04-05 12:34:45,317286,26980,110044,489,9396,49,50,15068,3108,0,0,0
2026-04-05 12:34:46,343062,25776,118979,532,8978,53,53,22925,7857,0,0,0
2026-04-05 12:34:47,361513,18451,125380,559,6428,53,55,54881,31956,0,0,0
2026-04-05 12:34:48,380425,18912,131904,594,6559,56,57,90320,35439,0,0,0
2026-04-05 12:34:49,399072,18647,138354,619,6475,55,59,128459,38139,0,0,0
2026-04-05 12:34:50,418173,19101,144984,642,6653,61,61,163357,34898,0,0,0
2026-04-05 12:34:51,437379,19206,151639,663,6676,64,64,200993,37636,0,0,0
2026-04-05 12:34:53,456568,19189,158286,698,6682,66,66,240153,39160,0,0,0
2026-04-05 12:34:54,476670,20102,165259,738,7013,66,67,277736,37583,0,0,0
2026-04-05 12:34:55,495820,19150,171900,771,6674,62,66,313196,35460,0,0,0
2026-04-05 12:34:56,516336,20516,179025,796,7150,66,66,350079,36883,0,0,0
2026-04-05 12:34:57,536673,20337,186105,826,7110,65,66,386775,36696,0,0,0
2026-04-05 12:34:58,556490,19817,192926,858,6853,64,66,423938,37163,0,0,0
2026-04-05 12:34:59,577035,20545,200072,879,7167,62,66,459420,35482,0,0,0
2026-04-05 12:35:00,595839,18804,206602,912,6563,66,66,491552,32132,0,0,0
2026-04-05 12:35:01,615163,19324,213276,943,6705,65,66,521764,30212,0,0,0
2026-04-05 12:35:02,633860,18697,219798,976,6555,65,66,561943,40179,0,0,0
2026-04-05 12:35:03,653765,19905,226719,1017,6962,66,66,594396,32453,0,0,0
2026-04-05 12:35:05,673852,20087,233646,1057,6967,64,66,630155,35759,0,0,0
2026-04-05 12:35:06,693485,19633,240527,1095,6919,66,66,663673,33518,0,0,0
2026-04-05 12:35:07,713628,20143,247453,1128,6959,64,66,697774,34101,0,0,0
2026-04-05 12:35:08,734954,21326,254859,1156,7434,64,66,729272,31498,0,0,0
2026-04-05 12:35:09,758134,23180,262911,1206,8102,64,66,753055,23783,0,0,0
2026-04-05 12:35:10,781236,23102,270916,1238,8037,63,66,780365,27310,0,0,0
2026-04-05 12:35:11,803030,21794,278491,1266,7603,62,66,805701,25336,0,0,0
2026-04-05 12:35:12,826128,23098,286548,1309,8100,66,66,830298,24597,0,0,0
2026-04-05 12:35:13,845304,19176,293167,1342,6652,66,66,859609,29311,0,0,0
2026-04-05 12:35:14,864429,19125,299809,1376,6676,66,66,888549,28940,0,0,0
2026-04-05 12:35:15,885236,20807,307033,1400,7248,66,66,921084,32535,0,0,0
2026-04-05 12:35:17,906943,21707,314614,1424,7605,66,66,953557,32473,0,0,0
2026-04-05 12:35:18,928253,21310,321976,1464,7402,66,66,985017,31460,0,0,0
2026-04-05 12:35:19,950085,21832,329479,1498,7537,64,66,1019919,34902,0,0,0
2026-04-05 12:35:20,971094,21009,336786,1526,7335,65,66,1053636,33717,0,0,0
2026-04-05 12:35:21,992733,21639,344326,1542,7556,66,66,1087375,33739,0,0,0
2026-04-05 12:35:22,1015281,22548,352175,1577,7884,59,66,1121575,34200,0,0,0
2026-04-05 12:35:23,1038133,22852,360084,1615,7947,52,66,1154007,32432,0,0,0
2026-04-05 12:35:24,1058606,20473,367197,1643,7141,65,66,1188138,34131,0,0,0
2026-04-05 12:35:25,1081161,22555,375024,1678,7862,65,66,1221745,33607,0,0,0
2026-04-05 12:35:26,1103850,22689,382907,1708,7913,66,66,1256543,34798,0,0,0
2026-04-05 12:35:27,1125314,21464,390354,1747,7486,65,66,1291615,35072,0,0,0
2026-04-05 12:35:28,1145556,20242,397358,1774,7031,66,66,1322838,31223,0,0,0
2026-04-05 12:35:30,1168375,22819,405270,1804,7942,66,66,1361211,38373,0,0,0
2026-04-05 12:35:31,1190560,22185,412986,1827,7739,66,66,1395958,34747,0,0,0
2026-04-05 12:35:32,1212183,21623,420453,1861,7501,66,66,1430524,34566,0,0,0
2026-04-05 12:35:33,1234583,22400,428216,1886,7788,65,66,1465937,35413,0,0,0
2026-04-05 12:35:34,1257393,22810,436145,1921,7964,65,66,1500599,34662,0,0,0
2026-04-05 12:35:35,1279251,21858,443767,1955,7656,66,66,1532939,32340,0,0,0
2026-04-05 12:35:36,1301304,22053,451381,1989,7648,66,66,1568028,35089,0,0,0
2026-04-05 12:35:37,1324042,22738,459270,2023,7923,64,66,1603864,35836,0,0,0
2026-04-05 12:35:38,1346547,22505,467047,2063,7817,58,66,1639290,35426,0,0,0
2026-04-05 12:35:39,1368599,22052,474688,2099,7677,56,66,1673457,34167,0,0,0
2026-04-05 12:35:40,1390244,21645,482216,2138,7567,63,66,1709907,36450,0,0,0
2026-04-05 12:35:42,1412778,22534,490051,2173,7870,63,66,1745616,35709,0,0,0
2026-04-05 12:35:43,1433973,21195,497393,2214,7383,62,66,1778864,33248,0,0,0
2026-04-05 12:35:44,1455454,21481,504852,2243,7488,66,66,1816489,37625,0,0,0
2026-04-05 12:35:45,1478211,22757,512740,2275,7920,66,66,1853573,37084,0,0,0
2026-04-05 12:35:46,1499582,21371,520185,2316,7486,66,66,1887988,34415,0,0,0
2026-04-05 12:35:47,1521460,21878,527780,2346,7625,66,66,1922129,34141,0,0,0
2026-04-05 12:35:48,1544622,23162,535809,2382,8065,66,66,1957975,35846,0,0,0
2026-04-05 12:35:49,1568148,23526,543932,2420,8161,66,66,1995193,37218,0,0,0
2026-04-05 12:35:50,1589955,21807,551470,2462,7580,61,66,2032652,37459,0,0,0
2026-04-05 12:35:51,1612280,22325,559225,2498,7791,61,66,2066342,33690,0,0,0
2026-04-05 12:35:52,1634964,22684,567112,2534,7923,66,66,2103446,37104,0,0,0
2026-04-05 12:35:54,1657457,22493,574919,2563,7836,66,66,2138932,35486,0,0,0
2026-04-05 12:35:55,1679597,22140,582556,2597,7671,61,66,2174966,36034,0,0,0
2026-04-05 12:35:56,1700877,21280,589947,2624,7418,65,66,2209483,34517,0,0,0
2026-04-05 12:35:57,1721374,20497,597067,2654,7150,64,66,2243620,34137,0,0,0
2026-04-05 12:35:58,1741621,20247,604079,2691,7049,66,66,2277280,33660,0,0,0
2026-04-05 12:35:59,1762215,20594,611273,2732,7235,66,66,2314685,37405,0,0,0
2026-04-05 12:36:00,1783975,21760,618814,2779,7588,66,66,2350343,35658,0,0,0
2026-04-05 12:36:01,1805351,21376,626198,2814,7419,65,66,2385972,35629,0,0,0
2026-04-05 12:36:02,1826921,21570,633688,2847,7523,66,66,2418336,32364,0,0,0
2026-04-05 12:36:03,1849595,22674,641570,2900,7935,66,66,2454280,35944,0,0,0
2026-04-05 12:36:04,1871616,22021,649199,2926,7655,66,66,2491607,37327,0,0,0
2026-04-05 12:36:05,1893928,22312,656972,2954,7801,66,66,2524757,33150,0,0,0
2026-04-05 12:36:07,1916417,22489,664800,2985,7859,66,66,2560186,35429,0,0,0
2026-04-05 12:36:08,1938250,21833,672342,3017,7574,66,66,2594900,34714,0,0,0
2026-04-05 12:36:09,1960284,22034,680014,3045,7700,66,66,2630570,35670,0,0,0
2026-04-05 12:36:10,1981958,21674,687539,3075,7555,66,66,2665361,34791,0,0,0
2026-04-05 12:36:11,2003019,21061,694834,3112,7332,66,66,2702044,36683,0,0,0
2026-04-05 12:36:12,2024360,21341,702235,3146,7435,65,66,2734395,32351,0,0,0
2026-04-05 12:36:13,2046237,21877,709857,3176,7652,66,66,2773804,39409,0,0,0
2026-04-05 12:36:14,2068521,22284,717549,3202,7718,64,66,2808298,34494,0,0,0
2026-04-05 12:36:15,2090396,21875,725183,3226,7658,66,66,2843926,35628,0,0,0
2026-04-05 12:36:16,2112801,22405,732924,3255,7770,65,66,2879838,35912,0,0,0
2026-04-05 12:36:17,2134639,21838,740466,3289,7576,65,66,2914649,34811,0,0,0
