timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 15:12:03,75,0,40,0,0,2,1
2026-04-04 15:12:04,189,114,73,0,33,3,3
2026-04-04 15:12:05,830,641,290,0,217,5,5
2026-04-04 15:12:06,2518,1688,872,3,585,7,7
2026-04-04 15:12:07,5521,3003,1900,8,1033,9,9
2026-04-04 15:12:08,9542,4021,3292,13,1397,11,12
2026-04-04 15:12:09,14739,5197,5080,26,1801,14,14
2026-04-04 15:12:10,21530,6791,7442,33,2369,16,16
2026-04-04 15:12:12,29775,8245,10303,44,2872,18,18
2026-04-04 15:12:13,39534,9759,13679,60,3392,20,20
2026-04-04 15:12:14,50140,10606,17364,78,3703,22,22
2026-04-04 15:12:15,62458,12318,21630,95,4283,23,24
2026-04-04 15:12:16,76113,13655,26353,118,4746,26,26
2026-04-04 15:12:17,90989,14876,31509,146,5184,29,29
2026-04-04 15:12:18,107119,16130,37109,177,5631,31,31
2026-04-04 15:12:19,124854,17735,43246,202,6162,33,33
2026-04-04 15:12:20,144123,19269,49904,230,6686,35,35
2026-04-04 15:12:21,164524,20401,56992,251,7109,36,37
2026-04-04 15:12:22,184778,20254,64018,275,7050,39,39
2026-04-04 15:12:23,207234,22456,71795,309,7811,41,41
2026-04-04 15:12:24,231049,23815,80066,333,8295,43,44
2026-04-04 15:12:25,256043,24994,88717,374,8692,46,46
2026-04-04 15:12:27,282470,26427,97879,413,9201,48,48
2026-04-04 15:12:28,308856,26386,107036,451,9195,50,50
2026-04-04 15:12:29,337710,28854,117049,494,10056,51,52
2026-04-04 15:12:30,367293,29583,127313,532,10302,53,54
2026-04-04 15:12:31,398347,31054,138088,587,10830,56,56
2026-04-04 15:12:32,431247,32900,149484,639,11448,59,59
2026-04-04 15:12:33,464548,33301,161016,682,11575,61,62
2026-04-04 15:12:34,498381,33833,172750,724,11776,63,63
2026-04-04 15:12:35,533235,34854,184829,775,12130,61,65
2026-04-04 15:12:36,567424,34189,196687,819,11902,66,66
2026-04-04 15:12:37,604226,36802,209440,876,12810,66,66
2026-04-04 15:12:38,641108,36882,222273,936,12893,58,66
2026-04-04 15:12:40,678380,37272,235209,989,12989,57,66
2026-04-04 15:12:41,717690,39310,248845,1050,13697,64,66
2026-04-04 15:12:42,757066,39376,262497,1109,13711,64,66
2026-04-04 15:12:43,796434,39368,276178,1168,13740,66,66
2026-04-04 15:12:44,836381,39947,290036,1233,13923,65,66
2026-04-04 15:12:45,875893,39512,303778,1292,13801,65,67
2026-04-04 15:12:46,915190,39297,317444,1347,13721,60,66
2026-04-04 15:12:47,955020,39830,331265,1397,13871,65,66
2026-04-04 15:12:48,994055,39035,344826,1458,13622,66,66
2026-04-04 15:12:49,1033772,39717,358561,1511,13788,65,66
2026-04-04 15:12:50,1074749,40977,372787,1567,14282,63,66
2026-04-04 15:12:52,1112446,37697,385861,1619,13126,63,66
2026-04-04 15:12:53,1151102,38656,399268,1678,13466,64,66
2026-04-04 15:12:54,1190946,39844,413110,1735,13899,61,66
2026-04-04 15:12:55,1230286,39340,426784,1786,13725,60,66
2026-04-04 15:12:56,1270024,39738,440537,1856,13823,65,66
2026-04-04 15:12:57,1309602,39578,454278,1919,13804,66,67
2026-04-04 15:12:58,1350834,41232,468555,1985,14343,65,66
2026-04-04 15:12:59,1392241,41407,482902,2042,14404,65,66
2026-04-04 15:13:00,1431871,39630,496664,2111,13831,60,66
2026-04-04 15:13:01,1472261,40390,510667,2163,14055,66,66
2026-04-04 15:13:02,1513032,40771,524789,2237,14196,64,66
2026-04-04 15:13:03,1554577,41545,539189,2295,14458,62,66
2026-04-04 15:13:05,1596477,41900,553734,2346,14596,62,66
2026-04-04 15:13:06,1638596,42119,568330,2421,14671,66,66
2026-04-04 15:13:07,1681179,42583,583086,2477,14812,64,66
2026-04-04 15:13:08,1723692,42513,597829,2535,14801,64,66
2026-04-04 15:13:09,1766922,43230,612841,2602,15079,60,67
2026-04-04 15:13:10,1809804,42882,627719,2665,14941,63,66
2026-04-04 15:13:11,1852080,42276,642393,2726,14735,62,66
2026-04-04 15:13:12,1894709,42629,657190,2782,14853,66,66
2026-04-04 15:13:13,1937463,42754,671991,2842,14861,63,66
2026-04-04 15:13:14,1979839,42376,686743,2899,14809,64,66
2026-04-04 15:13:15,2022887,43048,701685,2954,14997,66,66
2026-04-04 15:13:17,2066921,44034,716951,3009,15321,63,66
2026-04-04 15:13:18,2110669,43748,732126,3087,15253,66,66
2026-04-04 15:13:19,2154495,43826,747302,3155,15244,61,66
2026-04-04 15:13:20,2198028,43533,762440,3216,15199,59,66
2026-04-04 15:13:21,2242543,44515,777881,3279,15504,62,67
2026-04-04 15:13:22,2285867,43324,792871,3354,15065,65,66
2026-04-04 15:13:23,2327597,41730,807353,3434,14562,66,66
2026-04-04 15:13:24,2369832,42235,822030,3503,14746,66,66
2026-04-04 15:13:25,2411381,41549,836463,3560,14490,58,66
2026-04-04 15:13:26,2452540,41159,850767,3618,14362,66,66
2026-04-04 15:13:27,2493511,40971,864996,3682,14293,66,66
2026-04-04 15:13:29,2535255,41744,879500,3740,14562,62,66
2026-04-04 15:13:30,2577993,42738,894310,3801,14871,62,66
2026-04-04 15:13:31,2620968,42975,909209,3857,14955,63,66
2026-04-04 15:13:32,2663064,42096,923815,3925,14674,62,66
2026-04-04 15:13:33,2705854,42790,938686,3978,14924,63,66
2026-04-04 15:13:34,2748868,43014,953621,4035,14992,66,66
2026-04-04 15:13:35,2791856,42988,968555,4084,14983,55,66
2026-04-04 15:13:36,2833926,42070,983151,4147,14659,65,66
2026-04-04 15:13:37,2875394,41468,997542,4226,14470,63,66
2026-04-04 15:13:38,2917629,42235,1012195,4291,14718,65,66
2026-04-04 15:13:39,2958623,40994,1026421,4367,14302,60,66
2026-04-04 15:13:41,3000234,41611,1040879,4428,14519,61,66
2026-04-04 15:13:42,3042183,41949,1055416,4497,14606,61,66
2026-04-04 15:13:43,3085752,43569,1070478,4570,15135,61,66
2026-04-04 15:13:44,3128428,42676,1085283,4633,14868,63,66
2026-04-04 15:13:45,3171152,42724,1100140,4695,14919,58,66
2026-04-04 15:13:46,3214214,43062,1115048,4763,14976,57,66
2026-04-04 15:13:47,3257671,43457,1130117,4823,15129,58,66
2026-04-04 15:13:48,3300368,42697,1144924,4870,14854,65,66
2026-04-04 15:13:49,3342886,42518,1159651,4940,14797,66,66
2026-04-04 15:13:50,3385317,42431,1174341,5024,14774,63,66
2026-04-04 15:13:51,3427126,41809,1188804,5094,14533,65,66
2026-04-04 15:13:53,3468364,41238,1203094,5180,14376,62,66
2026-04-04 15:13:54,3509591,41227,1217423,5230,14379,59,66
2026-04-04 15:13:55,3552859,43268,1232412,5311,15070,64,66
2026-04-04 15:13:56,3595900,43041,1247355,5374,15006,66,66
2026-04-04 15:13:57,3638881,42981,1262274,5444,14989,65,67
2026-04-04 15:13:58,3682195,43314,1277264,5512,15058,66,66
2026-04-04 15:13:59,3725090,42895,1292128,5582,14934,58,66
2026-04-04 15:14:00,3767613,42523,1306875,5637,14802,66,66
2026-04-04 15:14:01,3809565,41952,1321477,5692,14657,66,66
2026-04-04 15:14:02,3851554,41989,1336048,5754,14633,66,66
2026-04-04 15:14:03,3893960,42406,1350793,5832,14823,60,66
2026-04-04 15:14:05,3936114,42154,1365429,5910,14714,59,66
2026-04-04 15:14:06,3979947,43833,1380618,5966,15245,64,66
2026-04-04 15:14:07,4023129,43182,1395593,6031,15040,66,66
2026-04-04 15:14:08,4066322,43193,1410605,6096,15077,56,66
2026-04-04 15:14:09,4110094,43772,1425762,6154,15215,62,66
2026-04-04 15:14:10,4153285,43191,1440754,6209,15047,61,66
2026-04-04 15:14:11,4197146,43861,1455970,6265,15272,64,66
