timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-07 23:04:21,26,0,0,0,0,1,1,0,0,0,0,0
2026-04-07 23:04:22,184,158,48,0,48,2,3,0,0,0,0,8
2026-04-07 23:04:24,1334,1150,438,1,391,4,5,0,0,0,0,93
2026-04-07 23:04:25,3655,2321,1240,5,806,6,7,0,0,0,0,243
2026-04-07 23:04:26,7806,4151,2668,14,1437,8,9,0,0,0,0,453
2026-04-07 23:04:27,13537,5731,4653,23,1994,11,12,0,0,0,0,1306
2026-04-07 23:04:28,21065,7528,7262,37,2623,12,14,0,0,0,0,1096
2026-04-07 23:04:29,30347,9282,10466,54,3221,15,16,0,0,0,0,2952
2026-04-07 23:04:30,40741,10394,14059,71,3610,15,18,0,0,0,0,2614
2026-04-07 23:04:31,52715,11974,18206,86,4162,18,20,0,0,0,0,5149
2026-04-07 23:04:32,65983,13268,22801,116,4625,19,22,0,0,0,0,7562
2026-04-07 23:04:33,80864,14881,27949,141,5173,19,24,0,0,0,0,12271
2026-04-07 23:04:34,96972,16108,33549,164,5623,26,27,0,0,0,0,17327
2026-04-07 23:04:35,114434,17462,39603,190,6080,28,29,0,0,0,0,22660
2026-04-07 23:04:36,132795,18361,45951,215,6373,30,31,0,0,0,0,16283
2026-04-07 23:04:38,151629,18834,52487,238,6559,31,33,0,0,0,0,21058
2026-04-07 23:04:39,171930,20301,59497,275,7047,34,35,0,0,0,0,18234
2026-04-07 23:04:40,194365,22435,67267,302,7797,34,37,0,0,0,0,20350
2026-04-07 23:04:41,217086,22721,75118,339,7888,38,40,0,0,0,0,27474
2026-04-07 23:04:42,240861,23775,83376,369,8288,40,42,0,0,0,0,34672
2026-04-07 23:04:43,264503,23642,91555,409,8219,42,44,0,0,0,0,42026
2026-04-07 23:04:44,291035,26532,100748,454,9238,45,46,0,0,0,0,49789
