timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-06 09:14:17,23,0,0,0,0,1,1,0,0,0,0,0
2026-04-06 09:14:18,145,122,37,0,37,2,3,0,0,0,0,35
2026-04-06 09:14:19,892,747,288,1,252,5,6,0,0,0,0,218
2026-04-06 09:14:20,2173,1281,731,3,445,5,6,0,0,0,0,86
2026-04-06 09:14:21,3559,1386,1207,8,481,5,6,0,0,0,0,75
2026-04-06 09:14:22,4974,1415,1698,12,495,5,6,0,0,0,0,160
2026-04-06 09:14:23,6684,1710,2282,17,589,5,6,0,0,0,0,175
2026-04-06 09:14:24,8462,1778,2887,24,612,5,6,0,0,0,0,245
2026-04-06 09:14:25,10268,1806,3520,26,635,5,6,0,0,0,0,356
2026-04-06 09:14:26,12372,2104,4251,28,733,5,6,0,0,0,0,411
2026-04-06 09:14:28,14605,2233,5026,30,777,5,6,0,0,0,0,390
2026-04-06 09:14:29,16698,2093,5754,32,730,5,6,0,0,0,0,402
2026-04-06 09:14:30,18963,2265,6540,35,789,5,6,0,0,0,0,532
2026-04-06 09:14:31,21468,2505,7405,37,867,5,6,0,0,0,0,660
2026-04-06 09:14:32,23728,2260,8191,38,787,5,6,0,0,0,0,606
2026-04-06 09:14:33,26177,2449,9038,40,849,5,6,0,0,0,0,719
2026-04-06 09:14:34,28555,2378,9866,43,831,4,6,0,0,0,0,761
2026-04-06 09:14:35,30867,2312,10674,45,810,5,6,0,0,0,0,865
2026-04-06 09:14:36,33520,2653,11583,50,914,4,6,0,0,0,0,37
2026-04-06 09:14:37,36226,2706,12512,56,935,5,6,0,0,0,0,126
2026-04-06 09:14:38,38626,2400,13345,64,841,5,6,0,0,0,0,107
2026-04-06 09:14:39,41090,2464,14204,68,863,5,6,0,0,0,0,271
2026-04-06 09:14:40,43728,2638,15116,75,919,5,6,0,0,0,0,310
2026-04-06 09:14:41,46514,2786,16074,78,961,5,6,0,0,0,0,405
2026-04-06 09:14:42,48945,2431,16921,81,850,5,6,0,0,0,0,327
2026-04-06 09:14:44,51768,2823,17892,86,976,5,6,0,0,0,0,497
2026-04-06 09:14:45,54629,2861,18876,95,993,5,6,0,0,0,0,529
2026-04-06 09:14:46,57391,2762,19833,97,959,5,6,0,0,0,0,594
2026-04-06 09:14:47,60316,2925,20841,102,1013,5,6,0,0,0,0,676
2026-04-06 09:14:48,63244,2928,21852,108,1017,5,6,0,0,0,0,730
2026-04-06 09:14:49,66282,3038,22908,110,1058,4,6,0,0,0,0,896
2026-04-06 09:14:50,69227,2945,23932,113,1027,5,6,0,0,0,0,928
2026-04-06 09:14:51,72375,3148,25016,119,1090,5,6,0,0,0,0,1028
2026-04-06 09:14:52,75529,3154,26112,120,1097,4,6,0,0,0,0,993
2026-04-06 09:14:53,78747,3218,27218,126,1112,5,6,0,0,0,0,109
2026-04-06 09:14:54,81938,3191,28325,129,1110,5,6,0,0,0,0,216
2026-04-06 09:14:55,85193,3255,29451,134,1131,5,6,0,0,0,0,277
2026-04-06 09:14:56,88472,3279,30581,145,1141,5,6,0,0,0,0,411
2026-04-06 09:14:57,91673,3201,31687,151,1112,4,6,0,0,0,0,524
2026-04-06 09:14:58,95088,3415,32857,160,1179,5,6,0,0,0,0,595
2026-04-06 09:14:59,98467,3379,34028,163,1174,5,6,0,0,0,0,465
2026-04-06 09:15:01,101931,3464,35223,167,1199,5,6,0,0,0,0,596
2026-04-06 09:15:02,105192,3261,36360,174,1144,4,6,0,0,0,0,715
2026-04-06 09:15:03,108616,3424,37537,178,1181,5,6,0,0,0,0,724
2026-04-06 09:15:04,112034,3418,38718,183,1186,4,6,0,0,0,0,800
2026-04-06 09:15:05,115519,3485,39925,186,1210,5,6,0,0,0,0,1070
2026-04-06 09:15:06,119033,3514,41145,193,1227,5,6,0,0,0,0,955
2026-04-06 09:15:07,122528,3495,42357,202,1221,5,6,0,0,0,0,954
2026-04-06 09:15:08,126315,3787,43670,205,1316,5,6,0,0,0,0,1120
2026-04-06 09:15:09,129845,3530,44899,209,1233,5,6,0,0,0,0,94
2026-04-06 09:15:10,133460,3615,46157,213,1262,5,6,0,0,0,0,139
2026-04-06 09:15:11,137062,3602,47404,218,1252,4,6,0,0,0,0,222
2026-04-06 09:15:12,140605,3543,48632,227,1237,4,6,0,0,0,0,259
2026-04-06 09:15:13,144161,3556,49862,229,1232,5,6,0,0,0,0,347
2026-04-06 09:15:14,147968,3807,51178,236,1323,5,6,0,0,0,0,453
2026-04-06 09:15:15,151643,3675,52452,240,1278,4,6,0,0,0,0,579
2026-04-06 09:15:17,155281,3638,53717,247,1272,5,6,0,0,0,0,763
2026-04-06 09:15:18,158966,3685,54987,255,1278,5,6,0,0,0,0,598
2026-04-06 09:15:19,162797,3831,56309,259,1326,5,6,0,0,0,0,920
2026-04-06 09:15:20,166537,3740,57603,269,1304,5,6,0,0,0,0,810
2026-04-06 09:15:21,170217,3680,58877,273,1278,5,6,0,0,0,0,929
2026-04-06 09:15:22,173925,3708,60162,280,1292,5,6,0,0,0,0,887
2026-04-06 09:15:23,177718,3793,61481,286,1325,5,6,0,0,0,0,1010
2026-04-06 09:15:24,181622,3904,62825,292,1350,5,6,0,0,0,0,1153
2026-04-06 09:15:25,185402,3780,64127,301,1311,5,6,0,0,0,0,1137
2026-04-06 09:15:26,189231,3829,65448,309,1329,4,6,0,0,0,0,54
2026-04-06 09:15:27,192926,3695,66733,312,1288,5,6,0,0,0,0,163
2026-04-06 09:15:28,196630,3704,68019,321,1295,5,6,0,0,0,0,262
2026-04-06 09:15:29,200266,3636,69277,329,1266,5,6,0,0,0,0,251
2026-04-06 09:15:30,204101,3835,70608,336,1338,5,6,0,0,0,0,444
2026-04-06 09:15:31,207882,3781,71920,339,1315,5,6,0,0,0,0,453
2026-04-06 09:15:32,211484,3602,73162,352,1255,5,6,0,0,0,0,490
2026-04-06 09:15:34,215323,3839,74494,356,1336,5,6,0,0,0,0,637
2026-04-06 09:15:35,219142,3819,75827,363,1340,5,6,0,0,0,0,703
2026-04-06 09:15:36,222982,3840,77162,368,1340,5,6,0,0,0,0,769
2026-04-06 09:15:37,226977,3995,78539,377,1386,5,6,0,0,0,0,837
2026-04-06 09:15:38,230767,3790,79857,381,1322,5,6,0,0,0,0,855
2026-04-06 09:15:39,234645,3878,81196,387,1345,5,6,0,0,0,0,1177
2026-04-06 09:15:40,238595,3950,82567,394,1378,5,6,0,0,0,0,1058
2026-04-06 09:15:41,242526,3931,83949,397,1385,4,6,0,0,0,0,1159
2026-04-06 09:15:42,246304,3778,85273,402,1329,5,6,0,0,0,0,26
2026-04-06 09:15:43,250254,3950,86639,408,1372,5,6,0,0,0,0,207
2026-04-06 09:15:44,254236,3982,88006,416,1375,5,6,0,0,0,0,209
2026-04-06 09:15:45,258312,4076,89420,421,1419,4,6,0,0,0,0,330
2026-04-06 09:15:46,262298,3986,90797,425,1381,5,6,0,0,0,0,347
2026-04-06 09:15:47,266266,3968,92172,429,1379,5,6,0,0,0,0,427
2026-04-06 09:15:48,270167,3901,93529,436,1364,5,6,0,0,0,0,505
2026-04-06 09:15:50,274180,4013,94914,443,1392,5,6,0,0,0,0,552
2026-04-06 09:15:51,278184,4004,96294,447,1384,4,6,0,0,0,0,750
2026-04-06 09:15:52,282091,3907,97652,455,1366,5,6,0,0,0,0,724
2026-04-06 09:15:53,286109,4018,99055,462,1410,5,6,0,0,0,0,848
2026-04-06 09:15:54,290157,4048,100452,470,1405,5,6,0,0,0,0,904
2026-04-06 09:15:55,294083,3926,101809,472,1359,5,6,0,0,0,0,365
2026-04-06 09:15:56,298080,3997,103196,478,1393,5,6,0,0,0,0,1057
2026-04-06 09:15:57,302137,4057,104601,488,1415,5,6,0,0,0,0,1172
2026-04-06 09:15:58,306181,4044,105999,492,1402,5,6,0,0,0,0,1225
2026-04-06 09:15:59,310274,4093,107419,499,1427,5,6,0,0,0,0,116
2026-04-06 09:16:00,314388,4114,108841,505,1428,4,6,0,0,0,0,200
2026-04-06 09:16:01,318605,4217,110301,507,1462,5,6,0,0,0,0,270
2026-04-06 09:16:02,322634,4029,111705,511,1408,5,6,0,0,0,0,405
2026-04-06 09:16:03,326769,4135,113138,514,1436,5,6,0,0,0,0,397
2026-04-06 09:16:04,330868,4099,114560,520,1428,5,6,0,0,0,0,534
2026-04-06 09:16:05,334848,3980,115954,526,1400,5,6,0,0,0,0,583
2026-04-06 09:16:07,338981,4133,117386,531,1437,5,6,0,0,0,0,615
2026-04-06 09:16:08,343115,4134,118821,537,1441,5,6,0,0,0,0,713
2026-04-06 09:16:09,347215,4100,120243,543,1428,5,6,0,0,0,0,815
2026-04-06 09:16:10,351382,4167,121674,553,1441,5,6,0,0,0,0,895
2026-04-06 09:16:11,355484,4102,123102,555,1430,5,6,0,0,0,0,931
2026-04-06 09:16:12,359705,4221,124567,563,1473,5,6,0,0,0,0,1021
2026-04-06 09:16:13,363916,4211,126023,567,1460,5,6,0,0,0,0,1187
2026-04-06 09:16:14,368025,4109,127445,577,1432,5,6,0,0,0,0,1184
2026-04-06 09:16:15,372187,4162,128892,584,1454,5,6,0,0,0,0,37
2026-04-06 09:16:16,376375,4188,130355,591,1470,4,6,0,0,0,0,95
2026-04-06 09:16:17,380529,4154,131798,595,1447,4,6,0,0,0,0,176
2026-04-06 09:16:18,384739,4210,133265,596,1468,5,6,0,0,0,0,263
2026-04-06 09:16:19,388887,4148,134714,602,1455,5,6,0,0,0,0,400
2026-04-06 09:16:20,393157,4270,136199,606,1489,5,6,0,0,0,0,439
2026-04-06 09:16:21,397380,4223,137660,614,1469,5,6,0,0,0,0,548
2026-04-06 09:16:23,401616,4236,139130,620,1476,5,6,0,0,0,0,642
2026-04-06 09:16:24,405895,4279,140606,628,1484,5,6,0,0,0,0,703
2026-04-06 09:16:25,410138,4243,142064,636,1466,5,6,0,0,0,0,813
