timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-08 16:30:36,23,0,0,0,0,1,1,0,0,0,0,0
2026-04-08 16:30:38,101,78,23,0,23,1,3,0,0,0,0,20
2026-04-08 16:30:39,1034,933,345,0,322,4,5,0,0,0,0,272
2026-04-08 16:30:40,3406,2372,1162,3,820,6,7,0,0,0,0,714
2026-04-08 16:30:41,7190,3784,2467,10,1312,8,9,0,0,0,0,398
2026-04-08 16:30:42,12473,5283,4302,16,1841,11,12,0,0,0,0,1080
2026-04-08 16:30:43,19918,7445,6870,30,2582,11,14,0,0,0,0,1178
2026-04-08 16:30:44,28633,8715,9889,42,3031,15,16,0,0,0,0,1055
2026-04-08 16:30:45,38758,10125,13391,62,3522,17,18,0,0,0,0,1262
2026-04-08 16:30:46,50512,11754,17472,79,4098,19,20,0,0,0,0,3468
2026-04-08 16:30:47,63646,13134,22049,104,4602,20,22,0,0,0,0,7590
2026-04-08 16:30:48,77908,14262,27002,127,4976,22,24,0,0,0,0,5885
2026-04-08 16:30:49,93558,15650,32434,142,5447,26,27,0,0,0,0,10809
2026-04-08 16:30:50,110489,16931,38313,173,5910,28,29,0,0,0,0,15983
2026-04-08 16:30:51,128652,18163,44620,196,6330,29,31,0,0,0,0,9857
2026-04-08 16:30:53,147406,18754,51114,232,6530,31,33,0,0,0,0,11933
2026-04-08 16:30:54,167807,20401,58169,268,7091,32,35,0,0,0,0,7474
2026-04-08 16:30:55,188976,21169,65512,295,7370,36,37,0,0,0,0,13872
2026-04-08 16:30:56,211205,22229,73206,331,7730,39,40,0,0,0,0,20808
2026-04-08 16:30:57,233543,22338,80951,357,7771,38,42,0,0,0,0,27629
2026-04-08 16:30:58,257286,23743,89202,381,8275,42,44,0,0,0,0,34217
2026-04-08 16:30:59,282011,24725,97750,421,8588,44,46,0,0,0,0,41450
2026-04-08 16:31:00,305848,23837,106030,461,8320,47,48,0,0,0,0,48652
2026-04-08 16:31:01,331526,25678,114940,494,8943,46,50,0,0,0,0,55881
2026-04-08 16:31:02,358453,26927,124291,540,9397,52,53,0,0,0,0,63490
2026-04-08 16:31:03,384905,26452,133467,578,9214,54,55,0,0,0,0,71387
2026-04-08 16:31:05,411996,27091,142878,617,9450,54,57,0,0,0,0,79365
