timestamp,nopm,tpm
1:NOPM_SAMPLE:,1775559522,68100
1:NOPM_SAMPLE:,1775559523,64800
1:NOPM_SAMPLE:,1775559524,66180
1:NOPM_SAMPLE:,1775559525,68880
1:NOPM_SAMPLE:,1775559526,65760
1:NOPM_SAMPLE:,1775559527,70920
1:NOPM_SAMPLE:,1775559528,64800
1:NOPM_SAMPLE:,1775559529,68400
1:NOPM_SAMPLE:,1775559530,69960
1:NOPM_SAMPLE:,1775559531,65460
1:NOPM_SAMPLE:,1775559532,71280
1:NOPM_SAMPLE:,1775559533,71040
1:NOPM_SAMPLE:,1775559534,69600
1:NOPM_SAMPLE:,1775559535,74760
1:NOPM_SAMPLE:,1775559536,69300
1:NOPM_SAMPLE:,1775559537,71640
1:NOPM_SAMPLE:,1775559538,69900
1:NOPM_SAMPLE:,1775559539,71940
1:NOPM_SAMPLE:,1775559540,74280
1:NOPM_SAMPLE:,1775559541,73860
1:NOPM_SAMPLE:,1775559542,76260
1:NOPM_SAMPLE:,1775559543,74460
1:NOPM_SAMPLE:,1775559544,76140
1:NOPM_SAMPLE:,1775559545,75780
1:NOPM_SAMPLE:,1775559546,77700
1:NOPM_SAMPLE:,1775559547,80880
1:NOPM_SAMPLE:,1775559548,78000
1:NOPM_SAMPLE:,1775559549,73920
1:NOPM_SAMPLE:,1775559550,75900
1:NOPM_SAMPLE:,1775559551,74760
1:NOPM_SAMPLE:,1775559552,80940
1:NOPM_SAMPLE:,1775559553,78420
1:NOPM_SAMPLE:,1775559554,77460
1:NOPM_SAMPLE:,1775559555,76440
1:NOPM_SAMPLE:,1775559556,78480
1:NOPM_SAMPLE:,1775559557,79920
1:NOPM_SAMPLE:,1775559558,80220
1:NOPM_SAMPLE:,1775559559,78660
1:NOPM_SAMPLE:,1775559560,66240
1:NOPM_SAMPLE:,1775559561,77400
1:NOPM_SAMPLE:,1775559562,79560
1:NOPM_SAMPLE:,1775559563,79320
1:NOPM_SAMPLE:,1775559564,76920
1:NOPM_SAMPLE:,1775559565,81120
1:NOPM_SAMPLE:,1775559566,81900
1:NOPM_SAMPLE:,1775559567,83160
1:NOPM_SAMPLE:,1775559568,79860
1:NOPM_SAMPLE:,1775559569,82740
1:NOPM_SAMPLE:,1775559570,79320
1:NOPM_SAMPLE:,1775559571,81660
1:NOPM_SAMPLE:,1775559572,79740
1:NOPM_SAMPLE:,1775559573,80100
1:NOPM_SAMPLE:,1775559574,82980
1:NOPM_SAMPLE:,1775559575,80040
1:NOPM_SAMPLE:,1775559576,81480
1:NOPM_SAMPLE:,1775559577,86760
1:NOPM_SAMPLE:,1775559578,84600
1:NOPM_SAMPLE:,1775559579,82620
1:NOPM_SAMPLE:,1775559580,85380
