timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-05 06:46:30,26,0,0,0,0,1,1,0,0,0,0,0
2026-04-05 06:46:31,78,52,14,0,14,2,3,0,0,0,0,13
2026-04-05 06:46:32,789,711,255,1,242,4,5,0,0,0,0,214
2026-04-05 06:46:34,2342,1553,795,3,542,6,7,0,0,0,0,186
2026-04-05 06:46:35,5435,3093,1852,8,1062,8,10,0,0,0,0,281
2026-04-05 06:46:36,9938,4503,3403,19,1562,10,12,0,0,0,0,1026
2026-04-05 06:46:37,16003,6065,5491,27,2096,13,14,0,0,0,0,2480
2026-04-05 06:46:38,23238,7235,7998,38,2518,15,16,0,0,0,0,3672
2026-04-05 06:46:39,31832,8594,10966,46,2976,17,18,0,0,0,0,6291
2026-04-05 06:46:40,41755,9923,14412,68,3468,19,20,0,0,0,0,3215
2026-04-05 06:46:41,52946,11191,18280,88,3888,21,22,0,0,0,0,4634
2026-04-05 06:46:42,67476,14530,23312,118,5062,24,25,0,0,0,0,8566
2026-04-05 06:46:43,83314,15838,28808,139,5517,25,27,0,0,0,0,8756
2026-04-05 06:46:44,100241,16927,34682,156,5891,27,29,0,0,0,0,8537
2026-04-05 06:46:45,119084,18843,41226,185,6573,30,31,0,0,0,0,10224
2026-04-05 06:46:46,137781,18697,47727,206,6522,32,33,0,0,0,0,16131
2026-04-05 06:46:48,159167,21386,55124,241,7432,33,35,0,0,0,0,22189
2026-04-05 06:46:49,181829,22662,62976,268,7879,35,38,0,0,0,0,29175
2026-04-05 06:46:50,205326,23497,71157,302,8215,35,40,0,0,0,0,36381
2026-04-05 06:46:51,229236,23910,79439,338,8318,39,42,0,0,0,0,43655
2026-04-05 06:46:52,253482,24246,87859,378,8460,42,44,0,0,0,0,50574
2026-04-05 06:46:53,278622,25140,96559,428,8750,43,46,0,0,0,0,58129
2026-04-05 06:46:54,305545,26923,105899,472,9384,41,48,0,0,0,0,66166
2026-04-05 06:46:55,334098,28553,115799,517,9945,46,51,0,0,0,0,73671
2026-04-05 06:46:56,364396,30298,126278,568,10530,48,53,0,0,0,0,82715
2026-04-05 06:46:57,394619,30223,136762,616,10532,53,55,0,0,0,0,90965
2026-04-05 06:46:58,425954,31335,147601,658,10881,54,57,0,0,0,0,99412
2026-04-05 06:47:00,458052,32098,158735,696,11172,55,59,0,0,0,0,108012
